,Round,Fighter,KD,Sig. str.,Sig. str. %,Total str.,Td %,Td %,Sub. att,Rev.,Ctrl,Sig. str,Head,Body,Leg,Distance,Clinch,Ground,URL
0,1,Carlos Ulberg,1,19 of 36,52%,21 of 38,0 of 0,---,0,0,0:03,19 of 36,7 of 22,7 of 8,5 of 6,17 of 31,1 of 2,1 of 3,http://www.ufcstats.com/fight-details/a3d75cc363a6544b
1,1,Da Woon Jung,0,17 of 30,56%,17 of 30,0 of 0,---,0,0,0:00,17 of 30,0 of 5,3 of 4,14 of 21,17 of 29,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/a3d75cc363a6544b
2,2,Carlos Ulberg,0,24 of 55,43%,24 of 55,0 of 0,---,0,0,0:00,24 of 55,21 of 51,3 of 4,0 of 0,24 of 55,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/a3d75cc363a6544b
3,2,Da Woon Jung,0,23 of 44,52%,23 of 44,0 of 0,---,0,0,0:00,23 of 44,4 of 18,4 of 9,15 of 17,23 of 44,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/a3d75cc363a6544b
4,3,Carlos Ulberg,0,38 of 63,60%,46 of 72,1 of 2,50%,1,0,1:38,38 of 63,22 of 46,10 of 11,6 of 6,18 of 40,7 of 7,13 of 16,http://www.ufcstats.com/fight-details/a3d75cc363a6544b
5,3,Da Woon Jung,0,18 of 46,39%,20 of 49,1 of 2,50%,0,0,0:15,18 of 46,10 of 36,5 of 7,3 of 3,15 of 42,3 of 4,0 of 0,http://www.ufcstats.com/fight-details/a3d75cc363a6544b
0,1,Jack Jenkins,0,31 of 50,62%,33 of 52,0 of 0,---,0,0,0:00,31 of 50,14 of 27,7 of 11,10 of 12,29 of 47,2 of 3,0 of 0,http://www.ufcstats.com/fight-details/09a7f0979a58e6ea
1,1,Chepe Mariscal,0,23 of 60,38%,38 of 78,0 of 0,---,0,0,0:27,23 of 60,10 of 41,8 of 11,5 of 8,18 of 52,5 of 8,0 of 0,http://www.ufcstats.com/fight-details/09a7f0979a58e6ea
2,2,Jack Jenkins,0,10 of 18,55%,10 of 18,0 of 1,0%,0,0,0:07,10 of 18,2 of 9,6 of 7,2 of 2,6 of 13,4 of 5,0 of 0,http://www.ufcstats.com/fight-details/09a7f0979a58e6ea
3,2,Chepe Mariscal,0,15 of 27,55%,49 of 65,1 of 1,100%,0,0,2:19,15 of 27,4 of 12,3 of 5,8 of 10,5 of 13,9 of 13,1 of 1,http://www.ufcstats.com/fight-details/09a7f0979a58e6ea
0,1,Jamie Mullarkey,0,22 of 45,48%,22 of 45,0 of 0,---,0,0,0:00,22 of 45,5 of 24,4 of 8,13 of 13,22 of 45,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/0aae15358d8606b9
1,1,John Makdessi,0,24 of 51,47%,24 of 51,0 of 0,---,0,0,0:00,24 of 51,6 of 27,10 of 16,8 of 8,24 of 51,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/0aae15358d8606b9
2,2,Jamie Mullarkey,0,37 of 62,59%,37 of 62,0 of 1,0%,0,0,0:00,37 of 62,17 of 40,8 of 10,12 of 12,37 of 62,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/0aae15358d8606b9
3,2,John Makdessi,0,21 of 61,34%,21 of 61,0 of 0,---,0,0,0:00,21 of 61,11 of 40,5 of 16,5 of 5,21 of 61,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/0aae15358d8606b9
4,3,Jamie Mullarkey,0,29 of 72,40%,29 of 72,0 of 1,0%,0,0,0:00,29 of 72,16 of 56,1 of 2,12 of 14,29 of 72,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/0aae15358d8606b9
5,3,John Makdessi,0,38 of 76,50%,40 of 78,0 of 1,0%,0,0,0:00,38 of 76,20 of 52,7 of 13,11 of 11,38 of 76,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/0aae15358d8606b9
0,1,Nasrat Haqparast,0,43 of 98,43%,43 of 98,0 of 0,---,0,0,0:09,43 of 98,26 of 77,17 of 21,0 of 0,42 of 97,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/bfff5a3777841344
1,1,Landon Quinones,0,44 of 103,42%,47 of 106,0 of 0,---,0,0,0:11,44 of 103,14 of 68,13 of 16,17 of 19,43 of 102,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/bfff5a3777841344
2,2,Nasrat Haqparast,0,59 of 135,43%,60 of 136,0 of 2,0%,0,0,0:11,59 of 135,42 of 111,17 of 24,0 of 0,51 of 121,8 of 14,0 of 0,http://www.ufcstats.com/fight-details/bfff5a3777841344
3,2,Landon Quinones,0,54 of 115,46%,55 of 117,0 of 0,---,0,0,0:30,54 of 115,31 of 87,13 of 17,10 of 11,45 of 103,9 of 12,0 of 0,http://www.ufcstats.com/fight-details/bfff5a3777841344
4,3,Nasrat Haqparast,0,69 of 144,47%,69 of 144,0 of 3,0%,0,0,0:01,69 of 144,46 of 116,23 of 28,0 of 0,68 of 143,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/bfff5a3777841344
5,3,Landon Quinones,0,50 of 136,36%,50 of 136,0 of 0,---,0,0,0:00,50 of 136,34 of 118,11 of 13,5 of 5,49 of 135,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/bfff5a3777841344
0,1,Blood Diamond,0,4 of 13,30%,9 of 19,0 of 1,0%,0,0,0:00,4 of 13,2 of 11,2 of 2,0 of 0,2 of 10,2 of 3,0 of 0,http://www.ufcstats.com/fight-details/56809feb4fe7ea61
1,1,Charles Radtke,0,4 of 11,36%,18 of 28,1 of 2,50%,0,0,3:55,4 of 11,4 of 11,0 of 0,0 of 0,3 of 8,1 of 3,0 of 0,http://www.ufcstats.com/fight-details/56809feb4fe7ea61
2,2,Blood Diamond,0,13 of 34,38%,24 of 48,0 of 1,0%,0,0,0:07,13 of 34,2 of 17,8 of 12,3 of 5,6 of 22,7 of 12,0 of 0,http://www.ufcstats.com/fight-details/56809feb4fe7ea61
3,2,Charles Radtke,0,20 of 39,51%,25 of 46,0 of 1,0%,0,0,2:43,20 of 39,18 of 37,2 of 2,0 of 0,17 of 31,3 of 8,0 of 0,http://www.ufcstats.com/fight-details/56809feb4fe7ea61
4,3,Blood Diamond,0,27 of 47,57%,42 of 69,0 of 1,0%,0,0,0:14,27 of 47,15 of 30,9 of 14,3 of 3,11 of 26,16 of 21,0 of 0,http://www.ufcstats.com/fight-details/56809feb4fe7ea61
5,3,Charles Radtke,0,11 of 26,42%,20 of 38,0 of 3,0%,0,0,3:03,11 of 26,9 of 24,2 of 2,0 of 0,7 of 20,4 of 6,0 of 0,http://www.ufcstats.com/fight-details/56809feb4fe7ea61
0,1,Shane Young,0,1 of 4,25%,1 of 4,0 of 0,---,0,0,0:00,1 of 4,0 of 2,1 of 2,0 of 0,1 of 4,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/5d481ff494bf40da
1,1,Gabriel Miranda,0,2 of 6,33%,2 of 6,1 of 2,50%,1,0,0:32,2 of 6,0 of 2,1 of 2,1 of 2,2 of 6,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/5d481ff494bf40da
0,1,Kevin Jousset,0,29 of 58,50%,39 of 69,1 of 1,100%,1,0,0:45,29 of 58,18 of 44,4 of 5,7 of 9,25 of 54,4 of 4,0 of 0,http://www.ufcstats.com/fight-details/65c89e0c92e51bb8
1,1,Kiefer Crosbie,0,39 of 59,66%,45 of 66,0 of 0,---,0,0,0:00,39 of 59,20 of 37,9 of 12,10 of 10,36 of 52,3 of 7,0 of 0,http://www.ufcstats.com/fight-details/65c89e0c92e51bb8
0,1,Ciryl Gane,0,51 of 69,73%,52 of 70,0 of 0,---,0,0,0:09,51 of 69,19 of 32,19 of 24,13 of 13,50 of 68,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/ea006bae605e2a6b
1,1,Serghei Spivac,0,7 of 26,26%,7 of 26,0 of 1,0%,0,0,0:02,7 of 26,5 of 23,1 of 1,1 of 2,7 of 26,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/ea006bae605e2a6b
2,2,Ciryl Gane,0,58 of 87,66%,58 of 87,0 of 0,---,0,0,0:00,58 of 87,29 of 53,20 of 25,9 of 9,55 of 84,3 of 3,0 of 0,http://www.ufcstats.com/fight-details/ea006bae605e2a6b
3,2,Serghei Spivac,0,4 of 18,22%,4 of 18,0 of 0,---,0,0,0:00,4 of 18,2 of 15,1 of 2,1 of 1,4 of 18,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/ea006bae605e2a6b
0,1,Manon Fiorot,0,18 of 88,20%,18 of 89,0 of 0,---,0,0,0:00,18 of 88,14 of 82,2 of 4,2 of 2,18 of 88,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/4eaf54ad3c82b6fa
1,1,Rose Namajunas,0,23 of 56,41%,23 of 57,0 of 2,0%,0,0,0:00,23 of 56,11 of 37,4 of 8,8 of 11,23 of 56,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/4eaf54ad3c82b6fa
2,2,Manon Fiorot,0,19 of 69,27%,23 of 75,0 of 1,0%,0,0,0:24,19 of 69,11 of 55,7 of 11,1 of 3,17 of 62,2 of 7,0 of 0,http://www.ufcstats.com/fight-details/4eaf54ad3c82b6fa
3,2,Rose Namajunas,0,15 of 40,37%,15 of 41,0 of 2,0%,0,0,0:12,15 of 40,10 of 31,4 of 8,1 of 1,14 of 38,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/4eaf54ad3c82b6fa
4,3,Manon Fiorot,0,21 of 68,30%,21 of 68,0 of 0,---,0,0,0:00,21 of 68,14 of 60,6 of 7,1 of 1,18 of 64,2 of 3,1 of 1,http://www.ufcstats.com/fight-details/4eaf54ad3c82b6fa
5,3,Rose Namajunas,0,22 of 54,40%,22 of 54,0 of 2,0%,0,0,0:13,22 of 54,11 of 39,7 of 10,4 of 5,22 of 54,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/4eaf54ad3c82b6fa
0,1,Benoit Saint Denis,0,41 of 77,53%,57 of 95,1 of 3,33%,0,0,2:18,41 of 77,18 of 49,15 of 19,8 of 9,30 of 50,2 of 6,9 of 21,http://www.ufcstats.com/fight-details/dfa8fd0b82b37fa1
1,1,Thiago Moises,0,18 of 45,40%,19 of 47,0 of 1,0%,1,0,0:00,18 of 45,9 of 32,7 of 11,2 of 2,18 of 45,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/dfa8fd0b82b37fa1
2,2,Benoit Saint Denis,0,60 of 105,57%,66 of 115,4 of 6,66%,0,0,3:02,60 of 105,31 of 74,13 of 15,16 of 16,12 of 21,8 of 8,40 of 76,http://www.ufcstats.com/fight-details/dfa8fd0b82b37fa1
3,2,Thiago Moises,0,6 of 17,35%,8 of 20,1 of 2,50%,0,0,0:14,6 of 17,3 of 14,3 of 3,0 of 0,5 of 14,1 of 3,0 of 0,http://www.ufcstats.com/fight-details/dfa8fd0b82b37fa1
0,1,Volkan Oezdemir,1,26 of 46,56%,36 of 64,1 of 1,100%,1,0,1:23,26 of 46,19 of 37,1 of 2,6 of 7,15 of 32,1 of 1,10 of 13,http://www.ufcstats.com/fight-details/5098d052525da54f
1,1,Bogdan Guskov,0,8 of 25,32%,10 of 27,0 of 0,---,0,0,0:00,8 of 25,7 of 23,1 of 1,0 of 1,8 of 24,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/5098d052525da54f
0,1,William Gomis,0,27 of 46,58%,27 of 46,0 of 0,---,0,0,0:00,27 of 46,3 of 12,0 of 6,24 of 28,27 of 46,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/1c29c53ff032c5c1
1,1,Yanis Ghemmouri,0,16 of 39,41%,16 of 39,0 of 0,---,0,0,0:00,16 of 39,0 of 11,2 of 3,14 of 25,16 of 39,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/1c29c53ff032c5c1
2,2,William Gomis,0,14 of 27,51%,19 of 34,0 of 0,---,2,0,0:55,14 of 27,3 of 12,3 of 6,8 of 9,12 of 25,2 of 2,0 of 0,http://www.ufcstats.com/fight-details/1c29c53ff032c5c1
3,2,Yanis Ghemmouri,0,8 of 22,36%,15 of 30,0 of 2,0%,0,0,1:32,8 of 22,0 of 7,4 of 6,4 of 9,5 of 19,3 of 3,0 of 0,http://www.ufcstats.com/fight-details/1c29c53ff032c5c1
4,3,William Gomis,0,11 of 15,73%,15 of 19,0 of 0,---,0,0,0:00,11 of 15,4 of 6,3 of 3,4 of 6,8 of 11,3 of 4,0 of 0,http://www.ufcstats.com/fight-details/1c29c53ff032c5c1
5,3,Yanis Ghemmouri,0,4 of 12,33%,9 of 19,0 of 2,0%,0,0,1:10,4 of 12,0 of 6,1 of 2,3 of 4,3 of 11,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/1c29c53ff032c5c1
0,1,Morgan Charriere,1,26 of 49,53%,26 of 49,0 of 0,---,0,0,0:03,26 of 49,16 of 37,7 of 8,3 of 4,25 of 47,1 of 1,0 of 1,http://www.ufcstats.com/fight-details/0d41a3fa5efef91b
1,1,Manolo Zecchini,0,9 of 41,21%,9 of 41,0 of 0,---,0,0,0:00,9 of 41,5 of 30,1 of 4,3 of 7,9 of 41,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/0d41a3fa5efef91b
0,1,Taylor Lapilus,0,30 of 57,52%,31 of 58,0 of 0,---,0,0,0:00,30 of 57,25 of 51,5 of 6,0 of 0,27 of 52,2 of 4,1 of 1,http://www.ufcstats.com/fight-details/1b9a127f9dadaad9
1,1,Caolan Loughran,0,19 of 57,33%,20 of 58,1 of 2,50%,0,0,1:47,19 of 57,11 of 44,7 of 10,1 of 3,17 of 53,1 of 3,1 of 1,http://www.ufcstats.com/fight-details/1b9a127f9dadaad9
2,2,Taylor Lapilus,0,19 of 37,51%,19 of 37,0 of 0,---,0,0,0:10,19 of 37,9 of 25,6 of 8,4 of 4,16 of 32,3 of 5,0 of 0,http://www.ufcstats.com/fight-details/1b9a127f9dadaad9
3,2,Caolan Loughran,0,8 of 21,38%,28 of 53,1 of 1,100%,0,0,2:55,8 of 21,5 of 14,2 of 6,1 of 1,7 of 20,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/1b9a127f9dadaad9
4,3,Taylor Lapilus,0,35 of 69,50%,37 of 71,0 of 0,---,0,0,0:08,35 of 69,25 of 57,7 of 9,3 of 3,33 of 66,2 of 3,0 of 0,http://www.ufcstats.com/fight-details/1b9a127f9dadaad9
5,3,Caolan Loughran,0,21 of 54,38%,22 of 55,0 of 8,0%,0,0,1:44,21 of 54,12 of 42,4 of 7,5 of 5,20 of 52,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/1b9a127f9dadaad9
0,1,Ange Loosa,0,32 of 71,45%,34 of 74,1 of 2,50%,0,0,0:56,32 of 71,15 of 46,12 of 20,5 of 5,23 of 55,7 of 13,2 of 3,http://www.ufcstats.com/fight-details/1be27d95bba03f17
1,1,Rhys McKee,0,29 of 78,37%,30 of 79,0 of 0,---,0,0,0:01,29 of 78,14 of 58,9 of 11,6 of 9,29 of 78,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/1be27d95bba03f17
2,2,Ange Loosa,0,54 of 82,65%,66 of 102,3 of 3,100%,0,0,2:44,54 of 82,46 of 71,6 of 8,2 of 3,13 of 26,25 of 36,16 of 20,http://www.ufcstats.com/fight-details/1be27d95bba03f17
3,2,Rhys McKee,0,16 of 38,42%,17 of 41,0 of 0,---,0,0,0:00,16 of 38,9 of 30,4 of 5,3 of 3,16 of 38,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/1be27d95bba03f17
4,3,Ange Loosa,0,12 of 29,41%,24 of 44,2 of 5,40%,0,0,2:27,12 of 29,10 of 27,1 of 1,1 of 1,9 of 22,0 of 2,3 of 5,http://www.ufcstats.com/fight-details/1be27d95bba03f17
5,3,Rhys McKee,0,32 of 67,47%,43 of 78,0 of 0,---,0,0,0:04,32 of 67,25 of 57,6 of 9,1 of 1,25 of 56,5 of 8,2 of 3,http://www.ufcstats.com/fight-details/1be27d95bba03f17
0,1,Nora Cornolle,0,16 of 24,66%,30 of 44,0 of 0,---,0,1,0:28,16 of 24,3 of 10,7 of 7,6 of 7,9 of 17,7 of 7,0 of 0,http://www.ufcstats.com/fight-details/e3a5a7ede88a2555
1,1,Joselyne Edwards,0,7 of 14,50%,24 of 36,1 of 2,50%,0,0,3:04,7 of 14,3 of 6,2 of 2,2 of 6,5 of 12,2 of 2,0 of 0,http://www.ufcstats.com/fight-details/e3a5a7ede88a2555
2,2,Nora Cornolle,0,4 of 12,33%,15 of 26,0 of 0,---,0,1,0:46,4 of 12,2 of 8,0 of 1,2 of 3,4 of 10,0 of 2,0 of 0,http://www.ufcstats.com/fight-details/e3a5a7ede88a2555
3,2,Joselyne Edwards,0,4 of 12,33%,31 of 48,3 of 3,100%,0,0,2:47,4 of 12,1 of 6,2 of 3,1 of 3,3 of 9,1 of 2,0 of 1,http://www.ufcstats.com/fight-details/e3a5a7ede88a2555
4,3,Nora Cornolle,0,20 of 41,48%,40 of 64,0 of 0,---,0,1,0:57,20 of 41,7 of 19,10 of 16,3 of 6,4 of 12,16 of 29,0 of 0,http://www.ufcstats.com/fight-details/e3a5a7ede88a2555
5,3,Joselyne Edwards,0,7 of 16,43%,20 of 36,1 of 3,33%,1,0,2:51,7 of 16,2 of 8,4 of 4,1 of 4,6 of 14,1 of 2,0 of 0,http://www.ufcstats.com/fight-details/e3a5a7ede88a2555
0,1,Farid Basharat,0,4 of 6,66%,25 of 36,2 of 5,40%,1,0,3:15,4 of 6,2 of 3,2 of 2,0 of 1,0 of 1,1 of 1,3 of 4,http://www.ufcstats.com/fight-details/ac73c6888ee9322c
1,1,Kleydson Rodrigues,0,7 of 8,87%,25 of 26,0 of 0,---,0,0,0:30,7 of 8,3 of 4,2 of 2,2 of 2,4 of 5,1 of 1,2 of 2,http://www.ufcstats.com/fight-details/ac73c6888ee9322c
0,1,Zarah Fairn,0,5 of 86,5%,5 of 86,0 of 0,---,0,0,0:00,5 of 86,2 of 82,2 of 3,1 of 1,5 of 86,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/2a48d0a98c21e736
1,1,Jacqueline Cavalcanti,0,36 of 62,58%,36 of 62,0 of 0,---,0,0,0:00,36 of 62,4 of 26,8 of 8,24 of 28,36 of 62,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/2a48d0a98c21e736
2,2,Zarah Fairn,0,10 of 80,12%,10 of 80,0 of 1,0%,0,0,0:00,10 of 80,6 of 74,2 of 4,2 of 2,10 of 80,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/2a48d0a98c21e736
3,2,Jacqueline Cavalcanti,0,46 of 81,56%,46 of 81,0 of 0,---,0,0,0:00,46 of 81,19 of 48,4 of 6,23 of 27,41 of 74,5 of 7,0 of 0,http://www.ufcstats.com/fight-details/2a48d0a98c21e736
4,3,Zarah Fairn,0,24 of 93,25%,24 of 93,0 of 1,0%,0,0,0:04,24 of 93,17 of 85,4 of 5,3 of 3,24 of 92,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/2a48d0a98c21e736
5,3,Jacqueline Cavalcanti,0,44 of 78,56%,45 of 79,0 of 1,0%,0,0,0:08,44 of 78,20 of 53,8 of 8,16 of 17,39 of 73,5 of 5,0 of 0,http://www.ufcstats.com/fight-details/2a48d0a98c21e736
0,1,Max Holloway,0,34 of 55,61%,34 of 55,0 of 0,---,0,0,0:00,34 of 55,12 of 28,14 of 15,8 of 12,34 of 55,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/96704d7ba3a452d9
1,1,Chan Sung Jung,0,15 of 50,30%,15 of 51,0 of 1,0%,0,0,0:00,15 of 50,9 of 40,4 of 5,2 of 5,15 of 50,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/96704d7ba3a452d9
2,2,Max Holloway,1,36 of 62,58%,36 of 62,0 of 0,---,1,0,0:54,36 of 62,18 of 40,16 of 18,2 of 4,33 of 59,0 of 0,3 of 3,http://www.ufcstats.com/fight-details/96704d7ba3a452d9
3,2,Chan Sung Jung,0,16 of 57,28%,17 of 58,0 of 0,---,0,0,0:15,16 of 57,13 of 53,2 of 3,1 of 1,16 of 57,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/96704d7ba3a452d9
4,3,Max Holloway,1,5 of 11,45%,5 of 11,0 of 0,---,0,0,0:03,5 of 11,4 of 9,1 of 2,0 of 0,4 of 10,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/96704d7ba3a452d9
5,3,Chan Sung Jung,0,3 of 17,17%,3 of 17,0 of 0,---,0,0,0:00,3 of 17,3 of 17,0 of 0,0 of 0,3 of 15,0 of 2,0 of 0,http://www.ufcstats.com/fight-details/96704d7ba3a452d9
0,1,Anthony Smith,0,24 of 42,57%,24 of 42,1 of 3,33%,0,0,0:45,24 of 42,9 of 25,1 of 1,14 of 16,23 of 41,1 of 1,0 of 0,http://www.ufcstats.com/fight-details/c53b0f678fe2f16a
1,1,Ryan Spann,0,10 of 41,24%,10 of 41,0 of 1,0%,0,0,0:00,10 of 41,5 of 32,4 of 8,1 of 1,10 of 41,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/c53b0f678fe2f16a
2,2,Anthony Smith,0,22 of 36,61%,22 of 36,0 of 0,---,0,0,0:11,22 of 36,10 of 22,4 of 4,8 of 10,22 of 36,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/c53b0f678fe2f16a
3,2,Ryan Spann,0,22 of 60,36%,25 of 64,0 of 0,---,0,0,1:19,22 of 60,16 of 52,5 of 7,1 of 1,13 of 47,0 of 0,9 of 13,http://www.ufcstats.com/fight-details/c53b0f678fe2f16a
4,3,Anthony Smith,0,45 of 69,65%,45 of 69,0 of 0,---,0,0,0:00,45 of 69,25 of 45,7 of 10,13 of 14,45 of 69,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/c53b0f678fe2f16a
5,3,Ryan Spann,0,27 of 86,31%,27 of 86,0 of 0,---,0,0,0:00,27 of 86,18 of 74,5 of 8,4 of 4,27 of 86,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/c53b0f678fe2f16a
0,1,Giga Chikadze,0,17 of 30,56%,17 of 30,0 of 0,---,0,0,0:00,17 of 30,7 of 16,5 of 8,5 of 6,17 of 30,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/dd617f6ab4916ec4
1,1,Alex Caceres,0,15 of 39,38%,15 of 39,0 of 0,---,0,0,0:00,15 of 39,5 of 23,5 of 10,5 of 6,15 of 39,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/dd617f6ab4916ec4
2,2,Giga Chikadze,0,23 of 44,52%,23 of 44,0 of 0,---,0,0,0:00,23 of 44,14 of 30,4 of 9,5 of 5,23 of 43,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/dd617f6ab4916ec4
3,2,Alex Caceres,0,24 of 61,39%,24 of 61,0 of 0,---,0,0,0:00,24 of 61,8 of 40,12 of 16,4 of 5,24 of 61,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/dd617f6ab4916ec4
4,3,Giga Chikadze,0,25 of 67,37%,25 of 67,0 of 0,---,0,0,0:00,25 of 67,4 of 37,13 of 21,8 of 9,25 of 66,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/dd617f6ab4916ec4
5,3,Alex Caceres,0,23 of 68,33%,23 of 68,0 of 0,---,0,0,0:00,23 of 68,12 of 47,8 of 18,3 of 3,23 of 68,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/dd617f6ab4916ec4
0,1,Rinya Nakamura,0,9 of 13,69%,17 of 25,2 of 2,100%,1,0,3:55,9 of 13,3 of 5,4 of 6,2 of 2,4 of 6,0 of 0,5 of 7,http://www.ufcstats.com/fight-details/de89bea7b0dcd2d3
1,1,Fernie Garcia,0,3 of 8,37%,21 of 27,0 of 0,---,0,0,0:00,3 of 8,2 of 5,1 of 1,0 of 2,1 of 6,0 of 0,2 of 2,http://www.ufcstats.com/fight-details/de89bea7b0dcd2d3
2,2,Rinya Nakamura,0,11 of 22,50%,17 of 29,1 of 1,100%,1,0,2:31,11 of 22,5 of 14,3 of 3,3 of 5,8 of 19,0 of 0,3 of 3,http://www.ufcstats.com/fight-details/de89bea7b0dcd2d3
3,2,Fernie Garcia,0,6 of 28,21%,16 of 39,0 of 0,---,1,0,0:00,6 of 28,3 of 22,1 of 3,2 of 3,6 of 28,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/de89bea7b0dcd2d3
4,3,Rinya Nakamura,0,16 of 22,72%,22 of 30,1 of 1,100%,1,0,3:00,16 of 22,8 of 12,3 of 4,5 of 6,13 of 19,0 of 0,3 of 3,http://www.ufcstats.com/fight-details/de89bea7b0dcd2d3
5,3,Fernie Garcia,0,6 of 30,20%,13 of 40,0 of 0,---,0,0,0:00,6 of 30,4 of 26,2 of 3,0 of 1,6 of 29,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/de89bea7b0dcd2d3
0,1,Erin Blanchfield,0,26 of 55,47%,36 of 69,0 of 4,0%,0,0,1:22,26 of 55,16 of 45,7 of 7,3 of 3,20 of 49,6 of 6,0 of 0,http://www.ufcstats.com/fight-details/5531317352862978
1,1,Taila Santos,0,25 of 71,35%,31 of 80,0 of 0,---,0,0,0:06,25 of 71,13 of 56,5 of 8,7 of 7,21 of 63,4 of 8,0 of 0,http://www.ufcstats.com/fight-details/5531317352862978
2,2,Erin Blanchfield,0,9 of 18,50%,34 of 58,0 of 4,0%,0,0,4:01,9 of 18,3 of 9,4 of 7,2 of 2,5 of 9,3 of 7,1 of 2,http://www.ufcstats.com/fight-details/5531317352862978
3,2,Taila Santos,0,11 of 24,45%,32 of 48,0 of 1,0%,0,0,0:03,11 of 24,5 of 16,2 of 4,4 of 4,8 of 19,3 of 5,0 of 0,http://www.ufcstats.com/fight-details/5531317352862978
4,3,Erin Blanchfield,0,26 of 55,47%,49 of 83,0 of 6,0%,0,0,2:45,26 of 55,18 of 45,7 of 9,1 of 1,18 of 44,8 of 11,0 of 0,http://www.ufcstats.com/fight-details/5531317352862978
5,3,Taila Santos,0,19 of 56,33%,33 of 74,0 of 2,0%,0,0,0:00,19 of 56,10 of 46,2 of 3,7 of 7,17 of 51,2 of 5,0 of 0,http://www.ufcstats.com/fight-details/5531317352862978
0,1,Junior Tafa,1,8 of 13,61%,11 of 16,0 of 0,---,0,0,0:04,8 of 13,7 of 12,1 of 1,0 of 0,4 of 7,4 of 6,0 of 0,http://www.ufcstats.com/fight-details/f7bc845ce74f5fe7
1,1,Parker Porter,0,2 of 9,22%,3 of 10,0 of 1,0%,0,0,0:17,2 of 9,2 of 9,0 of 0,0 of 0,2 of 9,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/f7bc845ce74f5fe7
0,1,Waldo Cortes-Acosta,1,15 of 45,33%,16 of 46,0 of 0,---,0,0,0:00,15 of 45,9 of 36,3 of 5,3 of 4,12 of 42,3 of 3,0 of 0,http://www.ufcstats.com/fight-details/bfc9989751bd0d04
1,1,Lukasz Brzeski,0,14 of 22,63%,15 of 23,0 of 0,---,0,0,0:00,14 of 22,1 of 7,3 of 3,10 of 12,14 of 22,0 of 0,0 of 0,http://www.ufcstats.com/fight-details/bfc9989751bd0d04
0,1,Toshiomi Kazama,0,15 of 31,48%,15 of 31,0 of 2,0%,0,0,0:00,15 of 31,8 of 24,3 of 3,4 of 4,15 of 30,0 of 1,0 of 0,http://www.ufcstats.com/fight-details/48231fbd1af53674
1,1,Garrett Armfield,1,45 of 77,58%,45 of 77,0 of 0,---,0,0,0:26,45 of 77,36 of 67,9 of 10,0 of 0,40 of 68,0 of 0,5 of 9,http://www.ufcstats.com/fight-details/48231fbd1af53674
